SMILES	tc
C[C@@H]1CC[C@H]2[C@H](C1)CCC2	662
C[C@@H]1CC[C@H](C=C1)C(C)C	624
C[C@@H]1CC[C@@H](CC1)C(=C)C	647
C[C@@]1(C[C@H]1C1CC1)C1CC1	637
CC(C1CC(C1C)(C)C)C	610
CC1=CCC(=C(C)C)CC1	677
CC(C1CCC(=C)C=C1)C	651
CC1=CCC(C=C1)C(C)C	647
CC1=CC=C(CC1)C(C)C	650
CC1=CCCC(C1=C)(C)C	637
CC1=CCC(=CC1)C(C)C	661
CC(C1CC=C(C1C)C)C	616
CC12CCCC2CC=CC1	677
CC1CC=C(C=C1)C(C)C	637
CC1CCC(=C(C)C)C=C1	660
CC([C@@H]1CCCC[C@H]1C)C	624
CC(C1CCC(=C1C)C)C	628
CC1=CC=CC(C1)C(C)C	637
C=C1CCC(=CC1)C(C)C	661
C=C1CCC(CC1)C(=C)C	661
CC(=C)C1CCCC1(C)C	624
CC1=CC(=C)CC(C1)(C)C	637
CC(=C)[C@@H]1CC=CC[C@@H]1C	631
CC1=CC[C@H](C=C1)C(C)C	637
C[C@H]1CC[C@@H](C=C1)C(=C)C	632
C1=CC2C(C1)C1CCC2C1	674
CC=C1C=CC(C=C1)(C)C	640
C[C@@H]1CC[C@H](CC1)C(=C)C	632
C=CC=C(C1CC1)C1CC1	644
C[C@@H]1CC[C@H](C=C1)C(=C)C	632
CC1=CC[C@@H](C=C1)C(C)C	647
CC(=C)[C@H]1CC=CC[C@@H]1C	641
C[C@]1(C[C@H]1C1CC1)C1CC1	637
CC(=C)[C@@H]1CCCC[C@H]1C	632
CC(=C1CCC(=C)CC1)C	682
CC1CC2C(C1)CC(=C2)C	633
CC1CC=CCC1=CC=C	643
CC1CC=CCC1=CC#C	651
CC(CC1CC1C(C)C)C	593
CC1=CCC(C(=C)C=C1)C	612
C=C1CC2CC1CC2(C)C	671
CC([C@@H]1CC[C@@H]([C@@H]1C)C)C	622
CC([C@@H]1CC[C@@H]([C@H]1C)C)C	619
CCC(C1CC1(C)C)(C)C	610
C=C1C2CCC(C1(C)C)C2	643
C=C1CC2C(C1CC2)(C)C	669
C1CC[C@H]2[C@@H](C1)C=CCC2	695
CC1=CC=C(C1C)C(C)C	580
C=C1C=CC(C(=C1)C)(C)C	628
C1CC[C@@H]2[C@@H](C1)C=CCC2	695
CC[C@H]1C[C@@H]2CC[C@H]1C=C2	667
C[C@H]1CC[C@@H]2[C@H](C1)CCC2	662
C=C1[C@H]2CC[C@@H](C1(C)C)C2	628
CC[C@@H]1C[C@@H]2CC[C@H]1C=C2	667
C=C[C@H]1C[C@@H]2CC[C@H]1C=C2	672
C=C[C@@H]1C[C@@H]2CC[C@H]1C=C2	672
CCCCCC#CCCCC	655
CCCCCCCCCC#C	662
CCCCCCCCC#CC	668
CCCCCCC=CCCC	635
CCCCCCCCC=CC	634
CCCCCC=CCCCC	639
CCCCCCCCCC=C	637
C1CCCCCCCCCC1	732
CCCCCCC(CC)CC	636
CCCCC(CCCC)CC	620
CCCCCc1ccccc1	675
CCCCCC(CCC)CC	636
CCCCCCCCC(C)C	632
CCCCC(CCC)CCC	630
CCCCCCC(CCC)C	629
CCCCCCCC(CC)C	634
CCCCC/C=C\CCCC	637
CCCCCC/C=C\CCC	637
CCCCCC(CCCC)C	628
CCCCCCCC/C=C\C	634
CCCCCCCC#CC=C	680
CCCCC(=CCCC)CC	638
CCCCCC/C=C/CCC	637
CCCCCCCC/C=C/C	634
CCCCCCC/C=C/CC	637
CCCCCCC=CCC=C	634
CCCCC/C=C/CCCC	637
CCCCCCC/C=C\CC	637
CCC1=CCc2c1cccc2	731
CCCCCCC(CC=C)C	632
CCCCCC(=CCCC)C	636
CCCCCC1CCCCC1	674
CCC1=Cc2c(C1)cccc2	736
CCC1C=Cc2c1cccc2	740
C=CCCCCCCCC=C	636
CCCCC1CCCCCC1	685
CCCCCCCC1CCC1	648
CCCCCCCC=C(C)C	639
CCCCCCCCC(=C)C	631
CCCCCCC1CCCC1	671
C#CCCCCCCCC#C	651
CCCCCC=CCC(C)C	630
CCCC1CCCCCCC1	683
CCCCCCC(CC)(C)C	627
CCCCC(CC)(CC)CC	643
C1CCC2(CC1)CCCCC2	718
CCCC(CCC)(CC)CC	639
CCCCC(C(CCC)C)C	631
CCCC(CCCC(C)C)C	616
CC(CCCCCC(C)C)C	616
CCCCCCCC(C)(C)C	617
C1CCCCC=CCCCC1	721
C1CCC(C1)c1ccccc1	712
CCCCC(=CC)CCCC	639
CCCCCCC(C(C)C)C	635
C1CCCCC=CCCCC1	691
CCCCCC(CC(C)C)C	621
CCCCC(CCC(C)C)C	619
CCCCCC(C(CC)C)C	631
CCCCCCC[C@H](CC)C	634
C1=Cc2ccccc2C=CC1	756
CCCC(c1ccccc1)C	665
CCC(c1ccccc1)CC	658
C=Cc1ccc(cc1)C(=C)C	742
CC(CCC(CC(C)C)C)C	614
CCCCC(CC(C)(C)C)C	616
CCCCC#CC(CC)(C)C	652
CCCC(CC=C)(CC)CC	633
CC(CCC=CCC(C)C)C	629
CC(CCCC(C(C)C)C)C	620
CCCCC(CC(C)C)(C)C	621
CCC(CC(CC(C)C)C)C	613
CCCC(=CCCC(C)C)C	631
C1CCC2(CC1)CCC=CC2	719
CCCCCCC1=CCCC1	663
CCCCCC=C(CC=C)C	636
CCCCC=CC(=CCC)C	648
CCC(Cc1ccccc1)C	671
CC(CCc1ccccc1)C	671
CC1=CC(c2c1cccc2)C	725
CCCCCC1=CCCCC1	671
C1CCC(CC1)C1CCCC1	717
C1CC2CCCC(C1)CCC2	729
CCCCCC(CC)(CC)C	638
CCCCCCCC(=C)C=C	642
CCCCCC[C@H](CC=C)C	632
CCCCC(CCC)(CC)C	637
CCCCCCC=CC(=C)C	640
CCCC#Cc1ccccc1	725
CC1(C)CCCCCCCC1	682
CCCC(=C)c1ccccc1	685
CCC=CCc1ccccc1	694
CCC(c1ccccc1)C=C	682
CCCc1ccc(cc1)CC	671
CCCCc1cccc(c1)C	665
CCCCc1ccc(cc1)C	666
CCCc1cccc(c1)CC	661
CCCc1ccccc1CC	672
CCC(=CC)c1ccccc1	682
C=CCCCc1ccccc1	689
CCCCc1ccccc1C	671
CCC(CCC(=C(C)C)C)C	640
CCC[C@@H]1CC[C@@H](C1)CCC	645
CC1CCC2C1CCCCC2	692
c1ccc2Cc(c1)cccc2	724
CCC[C@@H]1CCC[C@@H]1CCC	645
CCCC(C1CCCCC1)C	653
CCCCC(C=C(C)C)(C)C	628
CCCC(CCC)(CCC)C	637
CC(CC=C(CC(C)C)C)C	613
CCCCC(CCC)(C=C)C	636
C=CCCC(=CCC=C)CC	634
CC1CC2C(C1)CCCCC2	684
C1CC(C1)Cc1ccccc1	711
CC(CCC1CCCCC1)C	668
C[C@@H]1CCC[C@H]2[C@H]1CCCC2	701
CCC(CC(C(C)C)C)(C)C	625
CC(CC(CC(C)(C)C)C)C	608
CC(CC(CC(C)C)(C)C)C	614
CCCCC(C(C)(C)C)(C)C	640
CCC(CC(CC)(C)C)(C)C	629
CCCCC=C(C=C(C)C)C	620
CCC(CCC(C)(C)C)(C)C	618
CC(=CCCCC=C(C)C)C	637
CCC(C=CC=C)(CC)CC	652
CC(CC(C(C(C)C)C)C)C	626
CCCC(CC(C)(C)C)(C)C	618
C[C@@H]1CC[C@@H]2[C@@H](C1)CCCC2	693
CC(CC(C(C)(C)C)(C)C)C	633
CCC(CC(CC)(CC)C)C	636
CC=CCCC1CCCCC1	661
CCCCC1CCCC(C1)C	663
CCCCC1CCC(CC1)C	665
CCC(c1ccccc1)(C)C	682
CC[C@@H](Cc1ccccc1)C	673
CC(c1ccccc1)C(C)C	662
CC(C(CC(C)(C)C)(C)C)C	628
CC1(CCC1)c1ccccc1	705
CC(C(C)(C)C)CC(C)(C)C	620
CCc1ccc(c(c1)C)CC	676
CCCCC(C=CC)CC=C	624
C1CCC(C=C1)C1CCCC1	709
C=CCCCC1CCCCC1	656
CC1=CCCCCCCCC1	699
CCCC1CCCCC1CC	653
CCCCC1(C)CCCCC1	665
CCc1cc(C)ccc1CC	670
CC(Cc1ccccc1)(C)C	662
CCC1CC1c1ccccc1	691
CCCCC1CCCCC1C	668
CCCC(CC(C)C)(CC)C	618
CCCC(C(CC)C)(CC)C	640
CCc1cc(CC)cc(c1)C	666
CCCC(=C)C1CCCCC1	654
CC(=C)C1CCCCCCC1	700
CC1=CCCCCCCCC1	699
C1CCC(C1)CC1CCCC1	695
CC1CCCC2C1CCCC2	697
Cc1ccc(cc1)C(C)(C)C	676
Cc1ccccc1C(C)(C)C	691
Cc1cccc(c1)C(C)(C)C	672
CCCc1cccc(c1C)C	686
CC/C=C(/c1ccccc1)\C	713
CCCc1cc(C)cc(c1)C	669
CCCc1ccc(cc1C)C	679
Cc1cc(C)c(c(c1C)C)C	716
CCCc1cc(C)ccc1C	677
CC1CCC2C(C1)CCCC2	691
C/C=C/CCc1ccccc1	694
CC=C(c1ccccc1)C=C	717
c1ccc(cc1)C1=CCCC1	737
C=CC=CCc1ccccc1	696
CC=CC=Cc1ccccc1	741
C#CCC#Cc1ccccc1	733
CCCc1ccc(c(c1)C)C	675
CCCc1c(C)cccc1C	689
C=CCC#Cc1ccccc1	752
CCC/C=C/c1ccccc1	647
CCC(CC(=C(C)C)C)(C)C	639
C=CCC(C(=C(CC)C)C)C	637
CC(=C1CCCCCCC1)C	680
CCCC(C1=CCCCC1)C	657
CC12CCCCC2CCCC1	706
CCCC(C(C)(C)C)(CC)C	653
C=CC=C(CCC=C(C)C)C	644
CC(C=CC(=CC(C)C)C)C	622
C=C(c1ccccc1)C1CC1	698
CC(CC(C=C(C)C)(C)C)C	641
CCC1CCc2c1cccc2	754
CCc1ccc2c(c1)CCC2	717
CCC1Cc2c(C1)cccc2	719
C1CCC2C(CC1)CCCC2	716
CCc1cccc(c1)C(C)C	669
CCc1ccccc1C(C)C	673
CCC(c1cccc(c1)C)C	676
CCC(c1ccc(cc1)C)C	682
CC(=C(C)C)c1ccccc1	679
CC(=C)CCc1ccccc1	690
CC(C=Cc1ccccc1)C	708
CCCCC1=CCCC(C1)C	659
CCCCC1=CCC(CC1)C	657
CCCCC1=C(C)CCCC1	666
CCc1ccc(c(c1C)C)C	702
CC(=CC(C(C)(C)C)(C)C)C	636
CCCC1=C(CC)CCCC1	643
CCc1c(C)cc(cc1C)C	685
CCc1ccc(cc1)C(C)C	674
CCC(=Cc1ccccc1)C	712
C[C@H]1CCC[C@H]1C1CCCC1	683
CC(C(=C)c1ccccc1)C	670
CCC(=CC(CC)(CC)C)C	663
CCc1c(C)ccc(c1C)C	693
C=CC(c1ccccc1)(C)C	676
CC(=CCc1ccccc1)C	683
CCc1cc(C)c(cc1C)C	686
CCC[C@@H]1CC[C@H](C1)CCC	645
CCC[C@@H]1CCC[C@H]1CCC	645
CC1=CCc2c(C1)cccc2	733
CC(CCC1=CCCCC1)C	664
CC1(C)CCCC=CCCC1	649
CC1(CCC1)C1CCCCC1	700
CCC(C1CCCCC1)(C)C	689
CC1=Cc2c(CC1)cccc2	744
CCCCC(C(C)C)C(C)C	626
CCCCCC(=C)C=C(C)C	616
CC1=CCCc2c1cccc2	737
C1C=Cc2c(CC1)cccc2	739
CC(CC1CCCCC1)(C)C	645
C#Cc1ccc(cc1)C(C)C	715
CC1CCCC(C1)C(C)(C)C	666
CC1CCCCC1C(C)(C)C	680
CC1CC(C)C(C(C1C)C)C	668
C=Cc1ccc(cc1)C(C)C	682
CC1CCC(CC1)C(C)(C)C	669
C#Cc1c(C)cc(cc1C)C	742
C=Cc1cc(C)c(cc1C)C	707
CC1CC(C)(C)CC(C1)(C)C	628
C1CCC(CC1)C1=CCCC1	702
C1CC[C@H]2[C@@H](C1)C1CCC2C1	703
CCC[C@@](CC(C)C)(CC)C	617
CCCCCCC1CC1(C)C	621
CCC(C(C)C)(CC(=C)C)C	641
C=CCC(C(C)(C)C)(CC)C	658
C=Cc1c(C)cc(cc1C)C	695
CCCC1(C)CCCC(C1)C	657
CCC(=C)c1ccc(cc1)C	713
CCC=Cc1cccc(c1)C	718
Cc1ccc(c(c1)C)C1CC1	704
CC=Cc1ccc(cc1)CC	719
CC12CCCCC2CCCC1	717
CCc1ccc(cc1)C(=C)C	713
CCC=Cc1ccc(cc1)C	718
Cc1ccc(c2c1CCC2)C	726
CC1CC(c2c1cccc2)C	707
CC1C(C)Cc2c1cccc2	711
Cc1ccc2c(c1)C(C)CC2	713
Cc1cc(C)c2c(c1)CCC2	721
CC1(C)CCc2c1cccc2	694
Cc1ccc2c(c1C)CCC2	730
CCC1(C)CCC(C(C1)C)C	634
CCCC1=CC=CC=CC=C1	685
CC(C1=CCCCCCC1)C	650
Cc1ccc2c(c1)CCC2C	738
CC1Cc2c(C1)cccc2C	734
CCC1CCCCC1C(C)C	643
Cc1cc2CCCc2cc1C	723
CC(Cc1ccc(cc1)C)C	667
Cc1cc(cc(c1)C)C(C)C	670
Cc1ccc(c(c1)C(C)C)C	671
CC(c1ccc(c(c1)C)C)C	680
Cc1ccc(c(c1)C)C(C)C	675
CCCC1(C)CCCC(=C1)C	643
C=CCC(C(=CC)C)(CC)C	628
CC(=C)C#Cc1ccccc1	760
CC1=CC(CC(C1)(C)C)(C)C	615
CC1=CCC(CC1)C(C)(C)C	646
CC12CCCCC2CCCC1	707
CC(c1cccc(c1C)C)C	689
CCCC1CC(C(C1)(C)C)C	629
C[C@@H]1CC[C@@H](CC1)C(C)(C)C	671
CCC(C1CCC=CC1)(C)C	647
CCC1CCCCC1C(=C)C	650
C[C@@H]1CCC[C@H]2C1CCCC2	701
CCC1=C(C)CCCC1(C)C	658
C=CCC1(CC)CCCCC1	651
C[C@@H]1CC[C@@H]2[C@H](C1)CCCC2	693
CC(=CC(=C(C(=C)C)C)C)C	591
C1=CCC2=CC=CC=C(C1)C2	670
CC(=C)c1ccc(c(c1)C)C	691
CC=Cc1cc(C)ccc1C	731
CC=Cc1ccc(cc1C)C	703
Cc1ccc(c(c1)C(=C)C)C	726
CC=Cc1ccc(c(c1)C)C	731
C=C1CC[C@@H]2[C@@H](C1)CCCC2	697
CC1CC[C@@H]2[C@H](C1)CCCC2	693
C[C@@H]1CC[C@H](CC1)C(C)(C)C	667
Cc1cccc2c1CCCC2	743
CC1CC(C1)CC1CC(C1)C	647
CC(=C)c1cccc(c1C)C	730
CC1CCCc2c1cccc2	734
CC1CCc2c(C1)cccc2	741
CC1CC[C@@H]2[C@@H](C1)CCCC2	693
CC1=CCC2=C(C1)CC=CC2	654
C1CCc2c(CC1)cccc2	745
Cc1ccc2c(c1)CCCC2	724
Cc1ccc(c(c1)C)C(=C)C	722
CCC1=CC(C(C=C1)C)CC	662
CC(C1CCC(C(C1)C)C)C	642
c1ccc2cccc(cc1)C2	724
CC1CC(C)CC(C1)C(C)C	637
CC(C1CCCC(C1C)C)C	642
C=CCCC1=C(C)CCCC1	665
CCC1=CCC(CC1)C(=C)C	682
CC(=C)C=Cc1ccccc1	723
C[C@@H]1CCC[C@H]1C1CCCC1	683
C[C@@H]1CCC[C@@H]2[C@@H]1CCCC2	701
CCCC1CC(=CC(=C1)C)C	663
C1CC2CC1c1c2cccc1	790
C[C@@H]1CC[C@H]2[C@H](C1)CCCC2	697
CC(CC1=CCCC(C1)C)C	648
CC1CC(C)CC(C1)C(=C)C	644
CCC1C(C)C=C(C=C1C)C	657
CC(C1=CCCC(C1)(C)C)C	643
CC1CCC(=C(C1)C)C(C)C	654
CC(=C)C1CCCC(C1C)C	649
CC(=Cc1ccc(cc1)C)C	696
C=CC=Cc1ccc(cc1)C	720
C=CC=Cc1ccccc1C	720
C=C1CCCc2c1cccc2	767
C=CC=Cc1cccc(c1)C	720
CC1=C(C)C2(CC1(C)CC2)C	633
CC(C1CC(C(C1)(C)C)C)C	624
CC(C1CC(C(C1C)C)C)C	648
CC1=CC2CC1(C)CC2(C)C	638
C=CC1=CC(CC(=C1)C)(C)C	661
C=CC1C=CC(C=C1C)(C)C	642
C=C1CCCC(C1(C)C)(C)C	666
CCC1C(=C)CCCC1(C)C	643
CC1C=CCC(C1)(C)C(=C)C	645
C=CCC1(C)CCC=C(C1)C	659
CC(=C)CC1CCCC(C1)C	650
CC(C1CC=C(C1(C)C)C)C	643
CC1=CCC(CC1)C1(C)CC1	672
CC=C1C2CCC(C1(C)C)C2	649
CC1CC(=CC(=C(C)C)C1)C	663
CC1=CC(=CC(C1)C(C)C)C	654
CC1=CC(=C(CC1)C(C)C)C	663
CC12CCCCC2CC=CC1	708
CCCC(C1CC1(C)C)(C)C	638
C[C@@H]1CCC[C@H]2[C@@H]1CCCC2	701
CC1CCC(C(=C)C1)C(C)C	638
CC(=C)C1CC=C(C(=C1)C)C	679
C=C1CC2CC1(C)CC2(C)C	638
CC=CC1C=CC(C=C1)(C)C	650
C1=CC[C@H]2[C@@H](C1)C1CCC2C1	728
CC(C(C1CC1(C)C)(C)C)C	642
C=C1C=C(C)C(C=C1C)(C)C	631
CC1=CC(=C)C=C(C1(C)C)C	637
C[C@@H]1C[C@H](C)[C@@H]([C@@H]([C@H]1C)C)C	622
CC([C@H]1C[C@@H]2CC[C@H]1C=C2)C	682
CC([C@@H]1C[C@@H]2CC[C@H]1C=C2)C	682
C[C@@H]1C[C@H](C)[C@H]([C@H]([C@H]1C)C)C	622
C[C@H]1C[C@H](C)[C@H](C([C@@H]1C)C)C	622
C[C@@H]1C[C@H](C)[C@H]([C@@H]([C@H]1C)C)C	622
CCCCCCCCCCCC	658
C1=CC=C2C(=CC=CC=C2)C=C1	774
CCCCCCCCCC#CC	694
CCCCCCCCC#CCC	685
CCCCCCCCC=CCC	660
CCCCCCCCCCC=C	658
CCCCCC=CCCCCC	661
CCCCCCCC=CCCC	660
CCCCCCCCCC=CC	662
CCCCCC#CCCCCC	664
CCCCCCCCCCC#C	700
CCCCCCc1ccccc1	695
C1CCCCCC#CCCCC1	737
C1CCCCCCCCCCC1	755
CCCCCC(CCCC)CC	654
CCCCCCCC(CC)CC	643
c1ccc(cc1)c1ccccc1	772
CCCCCCCCC/C=C\C	662
CCCCC(CCCC)CCC	646
CCCCCC(CCCC)C=C	642
CCC#CCCCCC#CCC	701
CCCCC1CCCCCCC1	701
CCCCCC/C=C/CCCC	660
CCCCCCC/C=C/CCC	660
CCCCCCCCCC(C)C	651
CCCCC/C=C\CCCCC	656
CCCCCCC(CCCC)C	648
CCCCCC(CCCCC)C	650
CCCCCCCC(CCC)C	647
CCCCCCC1CCCCC1	694
CCCCCCCCC/C=C/C	662
CCCCCCCCC=CC=C	663
CCCCCCCC(C=C)CC	653
CCCCCCC/C=C\CCC	660
CCCCCCCCC1CCC1	665
CCCCC/C=C/CCCCC	657
CCCCCCCCC(CC)C	641
CCCCCCCC/C=C\CC	660
C=CCCCCCCCCC=C	654
CCC(CCC(CC)CC)CC	656
CCCCCC(CC)(CC)CC	658
CCCC(C(CCC)CC)CC	655
C=Cc1ccc(cc1)CC(C)C	722
Cc1c(C)c(C)c(c(c1C)C)C	758
CCCCCC(=CCC)CCC	648
C1CCC(CC1)c1ccccc1	742
C1CCCCCC=CCCCC1	716
C1CCCCCC=CCCCC1	707
CCCCCCCC1CCCC1	686
CCCCCCC(CC(C)C)C	640
CCCCCCCC(CC)(C)C	646
CCCCCCCC(C(C)C)C	651
CCCCCCCCC(C)(C)C	636
C1CCC2(CC1)CCCCCC2	738
CC(CCCCCCC(C)C)C	637
CCCC(CCC(CCC)C)C	640
CCCCCC(CCC(C)C)C	646
CCCCC(CCCC(C)C)C	635
CCCCCCC(CCC=C)C	661
CCCCCCCCC=C(C)C	660
CCCCCC(=CCCCC)C	648
CCCCCCC(=CCCC)C	648
CC=CCCc1ccccc1C	699
CCCC(c1ccccc1)CC	669
CCCc1ccc(cc1)CCC	686
C=Cc1ccc(cc1)C(C)(C)C	744
CCCCCCCCCC(=C)C	647
CCCCC(c1ccccc1)C	679
CCCc1cccc(c1)CCC	681
CCCc1ccccc1CCC	698
C1CCC(CC1)C1CCCCC1	742
CC(CCC#CCCC(C)C)C	676
CCCCCC(CC(C)(C)C)C	633
CC(C1CCCCCCC1)(C)C	699
CCCCCC#CC(CC)(C)C	670
CCc1ccc(c(c1)CC)CC	685
CCCC(CC(CC(C)C)C)C	629
CCCC(CCCC(C)C)(C)C	639
CCCCCCC1=CCCCC1	682
CCCC=C(CCCC(C)C)C	640
CCCCC(=C(CCCC)C)C	636
CCc1c(CC)cccc1CC	702
C1CCCC=CCCC=CCC1	741
CCCCCCC(=CC(C)C)C	633
CCCCCCCC[C@H](CC)C	654
CC(CCC(C)C)CCC(C)C	631
CCC(Cc1ccccc1)CC	689
CCc1cc(CC)cc(c1)CC	679
C1CCC#CCCCCC#CC1	780
CCCCCCCCC(=C)CC	655
CCCCC(CCC(C)C)CC	640
CCCC(c1ccccc1)C=C	681
CCCCc1cccc(c1)CC	687
CCCCC=Cc1ccccc1	731
CCCC(=CC)c1ccccc1	693
CCCC=CCc1ccccc1	706
CCC(=CCC)c1ccccc1	673
C=CCCCCc1ccccc1	702
CCCCC(CCCC)(CC)C	655
CCCCC#Cc1ccccc1	736
CCC(CCc1ccccc1)C	688
CCC(C1CCCCCCC1)C	697
CCCC(CCC)(CCC)CC	665
C1CCC(=CC1)C1=CCCCC1	710
C1CC2C(C1)C1CCCC1CC2	722
CCCC1CCCCC1CCC	682
CCCC(C1CCCCC1)CC	699
CCCC(CCC(C)C)CCC	640
CCCCC(C1CCCCC1)C	669
CCCCCCCC1CCC=C1	667
C1CCCC(CC1)C1CCCC1	744
CCCCCCCC1=CCCC1	675
C1CC=CC(C1)C1CCCC=C1	745
CCCC(Cc1ccccc1)C	673
C=Cc1ccc(c(c1)C=C)C=C	780
CC(CCCc1ccccc1)C	686
C1CCC(=C2CCCCC2)CC1	731
CCCCCc1cccc(c1)C	697
CCCCc1ccc(cc1)C=C	728
CC(CCC(=CCC(C)C)C)C	631
CCCCCCCCC(=C)C=C	659
C=CCC(CC(CC(C)C)C)C	635
CCCCCc1ccccc1C	705
CCCCCc1ccc(cc1)C	697
CC1=C(C)C(c2c1cccc2)C	749
CC(C(C)C)CCC(C(C)C)C	638
CC(C(CC(C)C)C)CC(C)C	633
CCC(CC1CCCCC1)CC	690
C=CCCCCCC(CC=C)C	648
CC(CCC(CC(C)C)(C)C)C	628
CC(CCCCC(C)(C)C)(C)C	631
CC(CC(CCC(C)(C)C)C)C	627
CC1=CC(c2c1cccc2)(C)C	719
Cc1ccc2c(c1)C(=C(C2)C)C	748
CCC(=CC=C(CC)CC)CC	645
CCC1CC(CC)CC(C1)CC	668
CCCCCC(C1CCCC1)C	692
CCCC(C1CCCC1)CCC	662
CCC(CCC(CC)(C)C)(C)C	643
CCC(CCCC(C)(C)C)(C)C	630
Cc1ccc2c(c1)CC(=C2C)C	750
CC(CCc1ccccc1)(C)C	686
CCCC1=C(CCC)CCCC1	676
CCCC(CC(CC)C)(CC)C	639
CC(C(C)C)Cc1ccccc1	687
C1CCC(C1)Cc1ccccc1	728
CCCCCC=C(C=C(C)C)C	664
CCCCC1=CCCCCCC1	675
CC(c1cccc(c1)C(C)C)C	679
CC(c1ccc(cc1)C(C)C)C	675
CCC(Cc1ccccc1)(C)C	684
CC(c1ccccc1C(C)C)C	688
CCCCC1CCCC(C1)CC	669
CC(=CCCCCC=C(C)C)C	658
CCC1=C(C)c2c(C1)cccc2	734
CCCC=C(CCC=C(C)C)C	659
CCCCC1CCCCC1CC	670
CCCCc1ccc(cc1C)C	701
CCCCCC(C=CC)CC=C	641
C1CCCC2C(CC1)CCCC2	735
CCC(CCC1CCCCC1)C	669
CCCCc1cc(C)ccc1C	701
CCCCc1ccc(c(c1)C)C	676
CCc1ccc(cc1)C(C)(C)C	692
CCC1CCCC2C1CCCC2	708
CCC1CCC2C(C1)CCCC2	707
C1CCC(CC1)C1=CCCCC1	738
CCC=CC=Cc1ccccc1	747
CCc1cccc(c1)C(C)(C)C	683
CC#CCC=Cc1ccccc1	773
C=CCCC#Cc1ccccc1	759
C=CC=CCCc1ccccc1	711
C=CC=CC=CC=CC=CC=C	683
CC(c1ccccc1)CC(C)C	679
CC(CC(C)(C)C)CC(C)(C)C	626
CC(C(C)(C)C)C(C(C)(C)C)C	658
CCCC(CC(C)C)CC(C)C	631
CC(CC(C(C)(C)C)(C)C)(C)C	653
CC(CC(CC(C)(C)C)(C)C)C	636
CCC(C(c1ccccc1)C)C	686
CCc1cc(CC)cc(c1)C=C	733
C[C@H]1CCCC[C@@]21CCC[C@@H]2C	706
CCCCC[C@@H]1CC[C@@H](CC1)C	669
CC1CCC2(CC1)CCC[C@@H]2C	695
CCCC(c1ccccc1)(C)C	691
CCCCCC1CCCCC1C	685
CC(C(C(C)C)C)C(C(C)C)C	661
CCCC(C(C)(C)C)(CCC)C	650
CCC1CCC(=C(C1)CC)CC	676
CCCC[C@@H]1CCC[C@H]1CCC	662
CC(CCC(C=C(C)C)(C)C)C	659
CCc1ccc(c(c1)C=C)CC	733
CC(C(C)C)CC(C(C)(C)C)C	645
CC1CCC(C1)c1ccccc1	724
C=CCC1=CCc2c1cccc2	763
CCC(c1ccccc1)(CC)C	695
CC1(CCCC1)c1ccccc1	730
C[C@@H]1CCC[C@]2(C1)CCC[C@@H]2C	695
C=CCc1ccccc1CC=C	693
CCCC(C=C(CC)C)(CC)C	648
CC=Cc1ccccc1C=CC	757
C=Cc1cccc(c1)C(C)(C)C	744
CCc1ccc(cc1)C(CC)C	692
C1CCC=CCCCCC=CC1	742
CCC(=Cc1ccccc1)CC	707
CC(C=C(CCC=C(C)C)C)C	647
C=CCc1ccc(cc1)CC=C	693
CC=Cc1cccc(c1)C=CC	757
CC=CC=CCC(C(C)(C)C)C	667
CC[C@H]1CCC[C@H]1C1CCCC1	698
CCC(CC(C(C)C)(CC)C)C	657
C1CCC(CC1)CC1CCCC1	725
CC/C=C/CC(C=C)(CC)CC	668
CC([C@@H]1CCC[C@@H](C1)C(C)C)C	652
CC(C1CCC(CC1)C(C)C)C	652
CC(C(c1ccccc1)(C)C)C	699
CC(C1=CCCCCCC1)(C)C	663
CCCCCC1=C(C)CCCC1	684
CCc1c(C)ccc(c1CC)C	709
CCC(=CCc1ccccc1)C	694
CC(=C)CCCc1ccccc1	711
CCC(c1ccccc1)(C=C)C	705
CC(C=C(c1ccccc1)C)C	687
CCCC(=Cc1ccccc1)C	722
CCC(c1cccc(c1)C=C)C	723
CC(C(C(=C(C(C)C)C)C)C)C	660
CCCc1cc(C)c(cc1C)C	712
CC(C1CCCC=CCC1)(C)C	658
CC(=C)CC(CC(C)(C)C)(C)C	639
CCC1CC[C@H]2[C@@H](C1)CCCC2	708
CC(c1ccccc1)C=C(C)C	687
CCCCC(=C)CC(CC=C)C	640
CC(C(C(C(=C)C)(C)C)(C)C)C	691
CC(=CC(C)(C)C)CC(C)(C)C	635
CCC(=C(C)C)c1ccccc1	678
CCC(=C(c1ccccc1)C)C	724
CCC(C(=C(C(C)(C)C)C)C)C	659
CC(=C(CC(C)(C)C)C)C(C)C	648
CCCC(C(C)(C)C)(CC=C)C	675
CCc1ccc(c(c1C)CC)C	709
CCC(c1ccc(cc1)C)CC	686
C=CCC(c1ccccc1)(C)C	688
CC(C(C)(C)C)c1ccccc1	687
CCCC(c1ccc(cc1)C)C	691
CCCc1ccc(cc1)C(C)C	690
CCC(C=Cc1ccccc1)C	722
CCCc1c(C)cc(cc1C)C	708
CCc1cc(C)c(cc1C)CC	709
CC(=CCC(C)(C)C)C(C)(C)C	648
CC(C(C=CC(C)(C)C)(C)C)C	685
CCCCC(=C(C)C)C(C)(C)C	659
CCC(=CC(C(C)(C)C)(C)C)C	686
