SMILES	tvap
CC1=CCC(=C(C)C)CC1	460
CC(C1CCC(=C)C=C1)C	450
CC1=CCC(C=C1)C(C)C	443
CC1=CC=C(CC1)C(C)C	447
CC1=CCCC(C1=C)(C)C	438
CC1=CCC(=CC1)C(C)C	456
CC(C1CC=C(C1C)C)C	427
CC12CCCC2CC=CC1	452
CC1CC=C(C=C1)C(C)C	442
CC1CCC(=C(C)C)C=C1	434
CC([C@@H]1CCCC[C@H]1C)C	444
CC(C1CCC(=C1C)C)C	425
CC1=CC=CC(C1)C(C)C	443
C=C1CCC(=CC1)C(C)C	437
C=C1CCC(CC1)C(=C)C	434
CC(=C)C1CCCC1(C)C	425
CC1=CC(=C)CC(C1)(C)C	422
CC(=C)[C@@H]1CC=CC[C@@H]1C	437
CC1=CC[C@H](C=C1)C(C)C	443
C[C@H]1CC[C@@H](C=C1)C(=C)C	432
C1=CC2C(C1)C1CCC2C1	455
CC=C1C=CC(C=C1)(C)C	432
C[C@@H]1CC[C@H](CC1)C(=C)C	500
C=CC=C(C1CC1)C1CC1	438
C[C@@H]1CC[C@H](C=C1)C(=C)C	432
CC1=CC[C@@H](C=C1)C(C)C	443
CC(=C)[C@H]1CC=CC[C@@H]1C	443
C[C@]1(C[C@H]1C1CC1)C1CC1	429
CC(=C)[C@@H]1CCCC[C@H]1C	438
CC(=C1CCC(=C)CC1)C	455
CC1CC2C(C1)CC(=C2)C	433
CC1CC=CCC1=CC=C	453
CC1CC=CCC1=CC#C	460
CC(CC1CC1C(C)C)C	421
CC1=CCC(C(=C)C=C1)C	417
C=C1CC2CC1CC2(C)C	423
CC([C@@H]1CC[C@@H]([C@@H]1C)C)C	436
CC([C@@H]1CC[C@@H]([C@H]1C)C)C	434
CCC(C1CC1(C)C)(C)C	419
C=C1C2CCC(C1(C)C)C2	434
C=C1CC2C(C1CC2)(C)C	431
C1CC[C@H]2[C@@H](C1)C=CCC2	468
CC1=CC=C(C1C)C(C)C	402
C=C1C=CC(C(=C1)C)(C)C	426
C1CC[C@@H]2[C@@H](C1)C=CCC2	468
CC[C@H]1C[C@@H]2CC[C@H]1C=C2	455
C[C@H]1CC[C@@H]2[C@H](C1)CCC2	449
C=C1[C@H]2CC[C@@H](C1(C)C)C2	427
CC[C@@H]1C[C@@H]2CC[C@H]1C=C2	455
C=C[C@H]1C[C@@H]2CC[C@H]1C=C2	454
C=C[C@@H]1C[C@@H]2CC[C@H]1C=C2	454
CCCCCC#CCCCC	469
CCCCCCCCCC#C	477
CCCCCCCCC#CC	479
CCCCCCC=CCCC	462
CCCCCCCCC=CC	467
CCCCCC=CCCCC	466
CCCCCCCCCC=C	466
C1CCCCCCCCCC1	497
CCCCCCC(CC)CC	459
CCCCC(CCCC)CC	454
CCCCCc1ccccc1	476
CCCCCC(CCC)CC	459
CCCCCCCCC(C)C	462
CCCCC(CCC)CCC	457
CCCCCCC(CCC)C	461
CCCCCCCC(CC)C	465
CCCCC/C=C\CCCC	463
CCCCCC/C=C\CCC	463
CCCCCC(CCCC)C	461
CCCCCCCC/C=C\C	461
CCCCCCCC#CC=C	480
CCCCC(=CCCC)CC	464
CCCCCC/C=C/CCC	463
CCCCCCCC/C=C/C	461
CCCCCCC/C=C/CC	463
CCCCCCC=CCC=C	465
CCCCC/C=C/CCCC	463
CCCCCCC/C=C\CC	463
CCC1=CCc2c1cccc2	506
CCCCCCC(CC=C)C	457
CCCCCC(=CCCC)C	461
CCCCCC1CCCCC1	477
CCC1=Cc2c(C1)cccc2	500
CCC1C=Cc2c1cccc2	509
C=CCCCCCCCC=C	462
CCCCC1CCCCCC1	482
CCCCCCCC1CCC1	473
CCCCCCCC=C(C)C	465
CCCCCCCCC(=C)C	458
CCCCCCC1CCCC1	479
C#CCCCCCCCC#C	470
CCCCCC=CCC(C)C	468
CCCC1CCCCCCC1	477
CCCCCCC(CC)(C)C	455
CCCCC(CC)(CC)CC	460
C1CCC2(CC1)CCCCC2	486
CCCC(CCC)(CC)CC	456
CCCCC(C(CCC)C)C	455
CCCC(CCCC(C)C)C	448
CC(CCCCCC(C)C)C	453
CCCCCCCC(C)(C)C	448
C1CCCCC=CCCCC1	487
C1CCC(C1)c1ccccc1	496
CCCCC(=CC)CCCC	460
CCCCCCC(C(C)C)C	461
C1CCCCC=CCCCC1	478
CCCCCC(CC(C)C)C	452
CCCCC(CCC(C)C)C	449
CCCCCC(C(CC)C)C	457
CCCCCCC[C@H](CC)C	464
C1=Cc2ccccc2C=CC1	566
CCCC(c1ccccc1)C	465
CCC(c1ccccc1)CC	461
C=Cc1ccc(cc1)C(=C)C	491
CC(CCC(CC(C)C)C)C	443
CCCCC(CC(C)(C)C)C	443
CCCCC#CC(CC)(C)C	451
CCCC(CC=C)(CC)CC	454
CC(CCC=CCC(C)C)C	451
CC(CCCC(C(C)C)C)C	448
CCCCC(CC(C)C)(C)C	446
CCC(CC(CC(C)C)C)C	442
CCCC(=CCCC(C)C)C	455
C1CCC2(CC1)CCC=CC2	482
CCCCCCC1=CCCC1	478
CCCCCC=C(CC=C)C	468
CCCCC=CC(=CCC)C	460
CCC(Cc1ccccc1)C	469
CC(CCc1ccccc1)C	469
CC1=CC(c2c1cccc2)C	499
CCCCCC1=CCCCC1	477
C1CCC(CC1)C1CCCC1	489
C1CC2CCCC(C1)CCC2	483
CCCCCC(CC)(CC)C	459
CCCCCCCC(=C)C=C	458
CCCCCC[C@H](CC=C)C	460
CCCCC(CCC)(CC)C	458
CCCCCCC=CC(=C)C	465
CCCC#Cc1ccccc1	509
CC1(C)CCCCCCCC1	476
CCCC(=C)c1ccccc1	474
CCC=CCc1ccccc1	482
CCC(c1ccccc1)C=C	460
CCCc1ccc(cc1)CC	475
CCCCc1cccc(c1)C	471
CCCCc1ccc(cc1)C	470
CCCc1cccc(c1)CC	467
CCCc1ccccc1CC	474
CCC(=CC)c1ccccc1	476
C=CCCCc1ccccc1	471
CCCCc1ccccc1C	474
CCC(CCC(=C(C)C)C)C	439
CCC[C@@H]1CC[C@@H](C1)CCC	457
CC1CCC2C1CCCCC2	480
c1ccc2Cc(c1)cccc2	488
CCC[C@@H]1CCC[C@@H]1CCC	463
CCCC(C1CCCCC1)C	473
CCCCC(C=C(C)C)(C)C	450
CCCC(CCC)(CCC)C	458
CC(CC=C(CC(C)C)C)C	442
CCCCC(CCC)(C=C)C	453
C=CCCC(=CCC=C)CC	444
CC1CC2C(C1)CCCCC2	488
C1CC(C1)Cc1ccccc1	493
CC(CCC1CCCCC1)C	469
C[C@@H]1CCC[C@H]2[C@H]1CCCC2	481
CCC(CC(C(C)C)C)(C)C	444
CC(CC(CC(C)(C)C)C)C	435
CC(CC(CC(C)C)(C)C)C	440
CCCCC(C(C)(C)C)(C)C	453
CCC(CC(CC)(C)C)(C)C	454
CCCCC=C(C=C(C)C)C	449
CCC(CCC(C)(C)C)(C)C	440
CC(=CCCCC=C(C)C)C	461
CCC(C=CC=C)(CC)CC	457
CC(CC(C(C(C)C)C)C)C	447
CCCC(CC(C)(C)C)(C)C	445
C[C@@H]1CC[C@@H]2[C@@H](C1)CCCC2	475
CC(CC(C(C)(C)C)(C)C)C	446
CCC(CC(CC)(CC)C)C	453
CC=CCCC1CCCCC1	468
CCCCC1CCCC(C1)C	468
CCCCC1CCC(CC1)C	469
CCC(c1ccccc1)(C)C	465
CC[C@@H](Cc1ccccc1)C	467
CC(c1ccccc1)C(C)C	462
CC(C(CC(C)(C)C)(C)C)C	444
CC1(CCC1)c1ccccc1	482
CC(C(C)(C)C)CC(C)(C)C	438
CCc1ccc(c(c1)C)CC	479
CCCCC(C=CC)CC=C	452
C1CCC(C=C1)C1CCCC1	488
C=CCCCC1CCCCC1	470
CC1=CCCCCCCCC1	477
CCCC1CCCCC1CC	470
CCCCC1(C)CCCCC1	465
CCc1cc(C)ccc1CC	475
CC(Cc1ccccc1)(C)C	459
CCC1CC1c1ccccc1	475
CCCCC1CCCCC1C	470
CCCC(CC(C)C)(CC)C	442
CCCC(C(CC)C)(CC)C	454
CCc1cc(CC)cc(c1)C	472
CCCC(=C)C1CCCCC1	465
CC(=C)C1CCCCCCC1	479
CC1=CCCCCCCCC1	477
C1CCC(C1)CC1CCCC1	484
CC1CCCC2C1CCCC2	478
Cc1ccc(cc1)C(C)(C)C	465
Cc1ccccc1C(C)(C)C	474
Cc1cccc(c1)C(C)(C)C	462
CCCc1cccc(c1C)C	489
CC/C=C(/c1ccccc1)\C	482
CCCc1cc(C)cc(c1)C	475
CCCc1ccc(cc1C)C	479
Cc1cc(C)c(c(c1C)C)C	503
CCCc1cc(C)ccc1C	479
CC1CCC2C(C1)CCCC2	474
C/C=C/CCc1ccccc1	486
CC=C(c1ccccc1)C=C	492
c1ccc(cc1)C1=CCCC1	494
C=CC=CCc1ccccc1	488
CC=CC=Cc1ccccc1	508
C#CCC#Cc1ccccc1	508
CCCc1ccc(c(c1)C)C	478
CCCc1c(C)cccc1C	489
C=CCC#Cc1ccccc1	503
CCC/C=C/c1ccccc1	524
CCC(CC(=C(C)C)C)(C)C	457
C=CCC(C(=C(CC)C)C)C	471
CC(=C1CCCCCCC1)C	468
CCCC(C1=CCCCC1)C	466
CC12CCCCC2CCCC1	479
CCCC(C(C)(C)C)(CC)C	451
C=CC=C(CCC=C(C)C)C	476
CC(C=CC(=CC(C)C)C)C	466
C=C(c1ccccc1)C1CC1	474
CC(CC(C=C(C)C)(C)C)C	446
CCC1CCc2c1cccc2	510
CCc1ccc2c(c1)CCC2	499
CCC1Cc2c(C1)cccc2	493
C1CCC2C(CC1)CCCC2	495
CCc1cccc(c1)C(C)C	467
CCc1ccccc1C(C)C	466
CCC(c1cccc(c1)C)C	469
CCC(c1ccc(cc1)C)C	470
CC(=C(C)C)c1ccccc1	476
CC(=C)CCc1ccccc1	475
CC(C=Cc1ccccc1)C	486
CCCCC1=CCCC(C1)C	469
CCCCC1=CCC(CC1)C	465
CCCCC1=C(C)CCCC1	472
CCc1ccc(c(c1C)C)C	495
CC(=CC(C(C)(C)C)(C)C)C	443
CCCC1=C(CC)CCCC1	456
CCc1c(C)cc(cc1C)C	484
CCc1ccc(cc1)C(C)C	470
CCC(=Cc1ccccc1)C	484
C[C@H]1CCC[C@H]1C1CCCC1	468
CC(C(=C)c1ccccc1)C	465
CCC(=CC(CC)(CC)C)C	448
CCc1c(C)ccc(c1C)C	484
C=CC(c1ccccc1)(C)C	473
CC(=CCc1ccccc1)C	476
CCc1cc(C)c(cc1C)C	485
CCC[C@@H]1CC[C@H](C1)CCC	457
CCC[C@@H]1CCC[C@H]1CCC	463
CC1=CCc2c(C1)cccc2	481
CC(CCC1=CCCCC1)C	469
CC1(C)CCCC=CCCC1	465
CC1(CCC1)C1CCCCC1	475
CCC(C1CCCCC1)(C)C	471
CC1=Cc2c(CC1)cccc2	498
CCCCC(C(C)C)C(C)C	453
CCCCCC(=C)C=C(C)C	447
CC1=CCCc2c1cccc2	503
C1C=Cc2c(CC1)cccc2	497
CC(CC1CCCCC1)(C)C	458
C#Cc1ccc(cc1)C(C)C	501
CC1CCCC(C1)C(C)(C)C	459
CC1CCCCC1C(C)(C)C	467
CC1CC(C)C(C(C1C)C)C	464
C=Cc1ccc(cc1)C(C)C	481
CC1CCC(CC1)C(C)(C)C	461
C#Cc1c(C)cc(cc1C)C	513
C=Cc1cc(C)c(cc1C)C	491
CC1CC(C)(C)CC(C1)(C)C	440
C1CCC(CC1)C1=CCCC1	489
C1CC[C@H]2[C@@H](C1)C1CCC2C1	483
CCC[C@@](CC(C)C)(CC)C	441
CCCCCCC1CC1(C)C	451
CCC(C(C)C)(CC(=C)C)C	451
C=CCC(C(C)(C)C)(CC)C	460
C=Cc1c(C)cc(cc1C)C	482
CCCC1(C)CCCC(C1)C	461
CCC(=C)c1ccc(cc1)C	486
CCC=Cc1cccc(c1)C	505
Cc1ccc(c(c1)C)C1CC1	487
CC=Cc1ccc(cc1)CC	504
CC12CCCCC2CCCC1	486
CCc1ccc(cc1)C(=C)C	479
CCC=Cc1ccc(cc1)C	505
Cc1ccc(c2c1CCC2)C	501
CC1CC(c2c1cccc2)C	477
CC1C(C)Cc2c1cccc2	479
Cc1ccc2c(c1)C(C)CC2	485
Cc1cc(C)c2c(c1)CCC2	498
CC1(C)CCc2c1cccc2	467
Cc1ccc2c(c1C)CCC2	505
CCC1(C)CCC(C(C1)C)C	453
CCCC1=CC=CC=CC=C1	475
CC(C1=CCCCCCC1)C	468
Cc1ccc2c(c1)CCC2C	510
CC1Cc2c(C1)cccc2C	507
CCC1CCCCC1C(C)C	466
Cc1cc2CCCc2cc1C	506
Cc1cc(cc(c1)C)C(C)C	469
Cc1ccc(c(c1)C(C)C)C	485
CC(c1ccc(c(c1)C)C)C	474
CCCC1(C)CCCC(=C1)C	455
C=CCC(C(=CC)C)(CC)C	472
CC(=C)C#Cc1ccccc1	530
CC1=CC(CC(C1)(C)C)(C)C	434
CC1=CCC(CC1)C(C)(C)C	456
CC12CCCCC2CCCC1	480
CC(c1cccc(c1C)C)C	478
CCCC1CC(C(C1)(C)C)C	449
C[C@@H]1CC[C@@H](CC1)C(C)(C)C	462
CCC(C1CCC=CC1)(C)C	464
CCC1CCCCC1C(=C)C	463
C[C@@H]1CCC[C@H]2C1CCCC2	478
CCC1=C(C)CCCC1(C)C	462
C=CCC1(CC)CCCCC1	458
C[C@@H]1CC[C@@H]2[C@H](C1)CCCC2	475
CC(=CC(=C(C(=C)C)C)C)C	434
C1=CCC2=CC=CC=C(C1)C2	456
CC(=C)c1ccc(c(c1)C)C	486
CC=Cc1cc(C)ccc1C	509
CC=Cc1ccc(cc1C)C	488
Cc1ccc(c(c1)C(=C)C)C	485
CC=Cc1ccc(c(c1)C)C	509
C=C1CC[C@@H]2[C@@H](C1)CCCC2	483
CC1CC[C@@H]2[C@H](C1)CCCC2	484
C[C@@H]1CC[C@H](CC1)C(C)(C)C	460
Cc1cccc2c1CCCC2	507
CC1CC(C1)CC1CC(C1)C	454
CC(=C)c1cccc(c1C)C	489
CC1CCCc2c1cccc2	494
CC1CCc2c(C1)cccc2	486
CC1CC[C@@H]2[C@@H](C1)CCCC2	476
CC1=CCC2=C(C1)CC=CC2	451
C1CCc2c(CC1)cccc2	485
Cc1ccc2c(c1)CCCC2	497
Cc1ccc(c(c1)C)C(=C)C	481
CCC1=CC(C(C=C1)C)CC	450
CC(C1CCC(C(C1)C)C)C	461
c1ccc2cccc(cc1)C2	488
CC1CC(C)CC(C1)C(C)C	463
CC(C1CCCC(C1C)C)C	466
C=CCCC1=C(C)CCCC1	472
CCC1=CCC(CC1)C(=C)C	475
CC(=C)C=Cc1ccccc1	501
C[C@@H]1CCC[C@H]1C1CCCC1	468
C[C@@H]1CCC[C@@H]2[C@@H]1CCCC2	481
CCCC1CC(=CC(=C1)C)C	472
C1CC2CC1c1c2cccc1	494
C[C@@H]1CC[C@H]2[C@H](C1)CCCC2	478
CC(CC1=CCCC(C1)C)C	458
CC1CC(C)CC(C1)C(=C)C	459
CCC1C(C)C=C(C=C1C)C	470
CC(C1=CCCC(C1)(C)C)C	453
CC1CCC(=C(C1)C)C(C)C	447
CC(=C)C1CCCC(C1C)C	462
CC(=Cc1ccc(cc1)C)C	480
C=CC=Cc1ccc(cc1)C	497
C=CC=Cc1ccccc1C	495
C=C1CCCc2c1cccc2	512
C=CC=Cc1cccc(c1)C	498
CC1=C(C)C2(CC1(C)CC2)C	435
CC(C1CC(C(C1)(C)C)C)C	445
CC(C1CC(C(C1C)C)C)C	451
CC1=CC2CC1(C)CC2(C)C	437
C=CC1=CC(CC(=C1)C)(C)C	457
C=CC1C=CC(C=C1C)(C)C	441
C=C1CCCC(C1(C)C)(C)C	451
CCC1C(=C)CCCC1(C)C	450
CC1C=CCC(C1)(C)C(=C)C	459
C=CCC1(C)CCC=C(C1)C	462
CC(=C)CC1CCCC(C1)C	453
CC(C1CC=C(C1(C)C)C)C	442
CC1=CCC(CC1)C1(C)CC1	472
CC=C1C2CCC(C1(C)C)C2	449
CC1CC(=CC(=C(C)C)C1)C	469
CC1=CC(=CC(C1)C(C)C)C	463
CC1=CC(=C(CC1)C(C)C)C	433
CC12CCCCC2CC=CC1	478
CCCC(C1CC1(C)C)(C)C	447
C[C@@H]1CCC[C@H]2[C@@H]1CCCC2	481
CC1CCC(C(=C)C1)C(C)C	449
CC(=C)C1CC=C(C(=C1)C)C	471
C=C1CC2CC1(C)CC2(C)C	437
CC=CC1C=CC(C=C1)(C)C	453
C1=CC[C@H]2[C@@H](C1)C1CCC2C1	487
CC(C(C1CC1(C)C)(C)C)C	446
C=C1C=C(C)C(C=C1C)(C)C	438
CC1=CC(=C)C=C(C1(C)C)C	442
C[C@@H]1C[C@H](C)[C@@H]([C@@H]([C@H]1C)C)C	436
CC([C@H]1C[C@@H]2CC[C@H]1C=C2)C	471
CC([C@@H]1C[C@@H]2CC[C@H]1C=C2)C	471
C[C@@H]1C[C@H](C)[C@H]([C@H]([C@H]1C)C)C	436
C[C@H]1C[C@H](C)[C@H](C([C@@H]1C)C)C	436
C[C@@H]1C[C@H](C)[C@H]([C@@H]([C@H]1C)C)C	436
CCCCCCCCCCCC	489
C1=CC=C2C(=CC=CC=C2)C=C1	525
CCCCCCCCCC#CC	502
CCCCCCCCC#CCC	493
CCCCCCCCC=CCC	504
CCCCCCCCCCC=C	487
CCCCCC=CCCCCC	487
CCCCCCCC=CCCC	501
CCCCCCCCCC=CC	487
CCCCCC#CCCCCC	487
CCCCCCCCCCC#C	500
CCCCCCc1ccccc1	499
C1CCCCCC#CCCCC1	516
C1CCCCCCCCCCC1	517
CCCCCC(CCCC)CC	480
CCCCCCCC(CC)CC	477
c1ccc(cc1)c1ccccc1	528
CCCCCCCCC/C=C\C	487
CCCCC(CCCC)CCC	479
CCCCCC(CCCC)C=C	474
CCC#CCCCCC#CCC	511
CCCCC1CCCCCCC1	501
CCCCCC/C=C/CCCC	487
CCCCCCC/C=C/CCC	487
CCCCCCCCCC(C)C	484
CCCCC/C=C\CCCCC	483
CCCCCCC(CCCC)C	481
CCCCCC(CCCCC)C	481
CCCCCCCC(CCC)C	482
CCCCCCC1CCCCC1	498
CCCCCCCCC/C=C/C	487
CCCCCCCCC=CC=C	492
CCCCCCCC(C=C)CC	482
CCCCCCC/C=C\CCC	487
CCCCCCCCC1CCC1	491
CCCCC/C=C/CCCCC	487
CCCCCCCCC(CC)C	486
CCCCCCCC/C=C\CC	487
C=CCCCCCCCCC=C	482
CCC(CCC(CC)CC)CC	476
CCCCCC(CC)(CC)CC	478
CCCC(C(CCC)CC)CC	475
C=Cc1ccc(cc1)CC(C)C	510
CCCCCC(=CCC)CCC	477
C1CCC(CC1)c1ccccc1	512
C1CCCCCC=CCCCC1	509
C1CCCCCC=CCCCC1	507
CCCCCCCC1CCCC1	497
CCCCCCC(CC(C)C)C	473
CCCCCCCC(CC)(C)C	473
CCCCCCCC(C(C)C)C	481
CCCCCCCCC(C)(C)C	469
C1CCC2(CC1)CCCCCC2	512
CC(CCCCCCC(C)C)C	478
CCCC(CCC(CCC)C)C	470
CCCCCC(CCC(C)C)C	467
CCCCC(CCCC(C)C)C	468
CCCCCCC(CCC=C)C	480
CCCCCCCCC=C(C)C	484
CCCCCC(=CCCCC)C	480
CCCCCCC(=CCCC)C	478
CC=CCCc1ccccc1C	506
CCCC(c1ccccc1)CC	481
CCCc1ccc(cc1)CCC	503
C=Cc1ccc(cc1)C(C)(C)C	515
CCCCCCCCCC(=C)C	478
CCCc1cccc(c1)CCC	490
CCCc1ccccc1CCC	489
C1CCC(CC1)C1CCCCC1	511
CC(CCC#CCCC(C)C)C	482
CCCCCC(CC(C)(C)C)C	465
CC(C1CCCCCCC1)(C)C	508
CCCCCC#CC(CC)(C)C	475
CCc1ccc(c(c1)CC)CC	491
CCCC(CC(CC(C)C)C)C	460
CCCC(CCCC(C)C)(C)C	467
CCCCCCC1=CCCCC1	493
CCCC=C(CCCC(C)C)C	474
CCCCC(=C(CCCC)C)C	469
CCc1c(CC)cccc1CC	502
C1CCCC=CCCC=CCC1	504
CCCCCCC(=CC(C)C)C	469
CCCCCCCC[C@H](CC)C	478
CC(CCC(C)C)CCC(C)C	464
CCC(Cc1ccccc1)CC	490
CCc1cc(CC)cc(c1)CC	489
C1CCC#CCCCCC#CC1	516
CCCCCCCCC(=C)CC	477
CCCCC(CCC(C)C)CC	471
CCCC(c1ccccc1)C=C	483
CCCCc1cccc(c1)CC	494
CCCCC=Cc1ccccc1	520
CCCC(=CC)c1ccccc1	491
CCCC=CCc1ccccc1	500
CCC(=CCC)c1ccccc1	473
C=CCCCCc1ccccc1	497
CCCCC(CCCC)(CC)C	478
CCCCC#Cc1ccccc1	512
CCC(CCc1ccccc1)C	495
CCC(C1CCCCCCC1)C	496
CCCC(CCC)(CCC)CC	475
C1CCC(=CC1)C1=CCCCC1	490
C1CC2C(C1)C1CCCC1CC2	499
CCCC1CCCCC1CCC	487
CCCC(C1CCCCC1)CC	490
CCCC(CCC(C)C)CCC	470
CCCCC(C1CCCCC1)C	487
CCCCCCCC1CCC=C1	490
C1CCCC(CC1)C1CCCC1	513
CCCCCCCC1=CCCC1	492
C1CC=CC(C1)C1CCCC=C1	505
CCCC(Cc1ccccc1)C	478
C=Cc1ccc(c(c1)C=C)C=C	526
CC(CCCc1ccccc1)C	493
C1CCC(=C2CCCCC2)CC1	506
CCCCCc1cccc(c1)C	505
CCCCc1ccc(cc1)C=C	514
CC(CCC(=CCC(C)C)C)C	460
CCCCCCCCC(=C)C=C	484
C=CCC(CC(CC(C)C)C)C	460
CCCCCc1ccccc1C	505
CCCCCc1ccc(cc1)C	498
CC1=C(C)C(c2c1cccc2)C	508
CC(C(C)C)CCC(C(C)C)C	471
CC(C(CC(C)C)C)CC(C)C	459
CCC(CC1CCCCC1)CC	488
C=CCCCCCC(CC=C)C	478
CC(CCC(CC(C)C)(C)C)C	457
CC(CCCCC(C)(C)C)(C)C	459
CC(CC(CCC(C)(C)C)C)C	464
CC1=CC(c2c1cccc2)(C)C	512
Cc1ccc2c(c1)C(=C(C2)C)C	531
CCC(=CC=C(CC)CC)CC	474
CCC1CC(CC)CC(C1)CC	484
CCCCCC(C1CCCC1)C	492
CCCC(C1CCCC1)CCC	481
CCC(CCC(CC)(C)C)(C)C	463
CCC(CCCC(C)(C)C)(C)C	456
Cc1ccc2c(c1)CC(=C2C)C	529
CC(CCc1ccccc1)(C)C	485
CCCC1=C(CCC)CCCC1	487
CCCC(CC(CC)C)(CC)C	463
CC(C(C)C)Cc1ccccc1	492
C1CCC(C1)Cc1ccccc1	509
CCCCCC=C(C=C(C)C)C	473
CCCCC1=CCCCCCC1	484
CC(c1cccc(c1)C(C)C)C	477
CC(c1ccc(cc1)C(C)C)C	483
CCC(Cc1ccccc1)(C)C	487
CC(c1ccccc1C(C)C)C	478
CCCCC1CCCC(C1)CC	486
CC(=CCCCCC=C(C)C)C	489
CCC1=C(C)c2c(C1)cccc2	517
CCCC=C(CCC=C(C)C)C	482
CCCCC1CCCCC1CC	479
CCCCc1ccc(cc1C)C	508
CCCCCC(C=CC)CC=C	473
C1CCCC2C(CC1)CCCC2	506
CCC(CCC1CCCCC1)C	485
CCCCc1cc(C)ccc1C	500
CCCCc1ccc(c(c1)C)C	485
CCc1ccc(cc1)C(C)(C)C	485
CCC1CCCC2C1CCCC2	495
CCC1CCC2C(C1)CCCC2	496
C1CCC(CC1)C1=CCCCC1	516
CCC=CC=Cc1ccccc1	522
CCc1cccc(c1)C(C)(C)C	479
CC#CCC=Cc1ccccc1	529
C=CCCC#Cc1ccccc1	521
C=CC=CCCc1ccccc1	499
C=CC=CC=CC=CC=CC=C	495
CC(c1ccccc1)CC(C)C	479
CC(CC(C)(C)C)CC(C)(C)C	451
CC(C(C)(C)C)C(C(C)(C)C)C	465
CCCC(CC(C)C)CC(C)C	457
CC(CC(C(C)(C)C)(C)C)(C)C	463
CC(CC(CC(C)(C)C)(C)C)C	459
CCC(C(c1ccccc1)C)C	505
CCc1cc(CC)cc(c1)C=C	509
C[C@H]1CCCC[C@@]21CCC[C@@H]2C	487
CCCCC[C@@H]1CC[C@@H](CC1)C	482
CC1CCC2(CC1)CCC[C@@H]2C	480
CCCC(c1ccccc1)(C)C	484
CCCCCC1CCCCC1C	491
CC(C(C(C)C)C)C(C(C)C)C	467
CCCC(C(C)(C)C)(CCC)C	465
CCC1CCC(=C(C1)CC)CC	485
CCCC[C@@H]1CCC[C@H]1CCC	482
CC(CCC(C=C(C)C)(C)C)C	475
CCc1ccc(c(c1)C=C)CC	519
CC(C(C)C)CC(C(C)(C)C)C	462
CC1CCC(C1)c1ccccc1	497
C=CCC1=CCc2c1cccc2	524
CCC(c1ccccc1)(CC)C	480
CC1(CCCC1)c1ccccc1	503
C[C@@H]1CCC[C@]2(C1)CCC[C@@H]2C	480
C=CCc1ccccc1CC=C	491
CCCC(C=C(CC)C)(CC)C	465
CC=Cc1ccccc1C=CC	524
C=Cc1cccc(c1)C(C)(C)C	505
CCc1ccc(cc1)C(CC)C	482
C1CCC=CCCCCC=CC1	505
CCC(=Cc1ccccc1)CC	494
CC(C=C(CCC=C(C)C)C)C	474
C=CCc1ccc(cc1)CC=C	486
CC=Cc1cccc(c1)C=CC	524
CC=CC=CCC(C(C)(C)C)C	475
CC[C@H]1CCC[C@H]1C1CCCC1	488
CCC(CC(C(C)C)(CC)C)C	471
C1CCC(CC1)CC1CCCC1	531
CC/C=C/CC(C=C)(CC)CC	490
CC([C@@H]1CCC[C@@H](C1)C(C)C)C	475
CC(C1CCC(CC1)C(C)C)C	479
CC(C(c1ccccc1)(C)C)C	484
CC(C1=CCCCCCC1)(C)C	480
CCCCCC1=C(C)CCCC1	492
CCc1c(C)ccc(c1CC)C	492
CCC(=CCc1ccccc1)C	507
CC(=C)CCCc1ccccc1	494
CCC(c1ccccc1)(C=C)C	498
CC(C=C(c1ccccc1)C)C	484
CCCC(=Cc1ccccc1)C	506
CCC(c1cccc(c1)C=C)C	499
CC(C(C(=C(C(C)C)C)C)C)C	467
CCCc1cc(C)c(cc1C)C	511
CC(C1CCCC=CCC1)(C)C	484
CC(=C)CC(CC(C)(C)C)(C)C	457
CCC1CC[C@H]2[C@@H](C1)CCCC2	497
CC(c1ccccc1)C=C(C)C	483
CCCCC(=C)CC(CC=C)C	469
CC(C(C(C(=C)C)(C)C)(C)C)C	481
CC(=CC(C)(C)C)CC(C)(C)C	454
CCC(=C(C)C)c1ccccc1	476
CCC(=C(c1ccccc1)C)C	512
CCC(C(=C(C(C)(C)C)C)C)C	470
CC(=C(CC(C)(C)C)C)C(C)C	468
CCCC(C(C)(C)C)(CC=C)C	478
CCc1ccc(c(c1C)CC)C	509
CCC(c1ccc(cc1)C)CC	482
C=CCC(c1ccccc1)(C)C	488
CC(C(C)(C)C)c1ccccc1	480
CCCC(c1ccc(cc1)C)C	486
CCCc1ccc(cc1)C(C)C	497
CCC(C=Cc1ccccc1)C	512
CCCc1c(C)cc(cc1C)C	508
CCc1cc(C)c(cc1C)CC	509
CC(=CCC(C)(C)C)C(C)(C)C	461
CC(C(C=CC(C)(C)C)(C)C)C	480
CCCCC(=C(C)C)C(C)(C)C	476
CCC(=CC(C(C)(C)C)(C)C)C	487
CC1CCCC1C1CCCCC1	494
CCC(C1CCCCC1)(CC)C	481
Cc1ccc(c(c1)C)C(C)(C)C	494
Cc1ccc(cc1C)C(C)(C)C	488
CC1CCC2C(C1)CC(CC2)C	489
CCCC(C1CCCCC1)(C)C	485
CCCCC[C@H]1CCCC[C@H]1C	488
CCC(C(C1CCCCC1)C)C	480
CC1(C)CCCC2C1CCCC2	494
CC1CCC2C(C1)CCCC2C	491
